Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-08-25 00:00:00+09:00,358.70001220703125,365.70001220703125,358.29998779296875,363.0,31447400,0.0,0.0
2025-08-26 00:00:00+09:00,342.20001220703125,343.29998779296875,338.5,340.29998779296875,76188500,0.0,0.0
2025-08-27 00:00:00+09:00,340.6000061035156,341.6000061035156,333.0,340.6000061035156,30551600,0.0,0.0
2025-08-28 00:00:00+09:00,342.1000061035156,343.5,335.5,336.1000061035156,27930900,0.0,0.0
2025-08-29 00:00:00+09:00,338.8999938964844,340.5,332.20001220703125,332.3999938964844,37149700,0.0,0.0
2025-09-01 00:00:00+09:00,333.0,339.0,330.20001220703125,335.5,25412600,0.0,0.0
2025-09-02 00:00:00+09:00,333.79998779296875,337.29998779296875,331.8999938964844,337.29998779296875,28526600,0.0,0.0
2025-09-03 00:00:00+09:00,340.0,343.0,339.6000061035156,342.0,24842000,0.0,0.0
2025-09-04 00:00:00+09:00,338.8999938964844,343.0,337.20001220703125,337.20001220703125,26665100,0.0,0.0
2025-09-05 00:00:00+09:00,350.0,355.29998779296875,338.70001220703125,345.0,40651300,0.0,0.0
2025-09-08 00:00:00+09:00,346.8999938964844,357.8999938964844,344.70001220703125,353.20001220703125,35323000,0.0,0.0
2025-09-09 00:00:00+09:00,355.0,361.20001220703125,352.5,357.0,32337900,0.0,0.0
2025-09-10 00:00:00+09:00,357.79998779296875,362.5,353.5,354.8999938964844,27787400,0.0,0.0
2025-09-11 00:00:00+09:00,351.0,358.70001220703125,350.20001220703125,358.70001220703125,24544300,0.0,0.0
2025-09-12 00:00:00+09:00,360.70001220703125,370.20001220703125,359.6000061035156,364.5,37502100,0.0,0.0
2025-09-16 00:00:00+09:00,366.1000061035156,369.0,360.3999938964844,363.0,31353200,0.0,0.0
2025-09-17 00:00:00+09:00,362.1000061035156,370.6000061035156,360.79998779296875,368.8999938964844,29174900,0.0,0.0
2025-09-18 00:00:00+09:00,365.8999938964844,373.79998779296875,363.0,363.70001220703125,30063700,0.0,0.0
2025-09-19 00:00:00+09:00,362.8999938964844,371.0,358.0,366.79998779296875,40391500,0.0,0.0
2025-09-22 00:00:00+09:00,363.20001220703125,375.29998779296875,362.5,369.6000061035156,28469000,0.0,0.0
2025-09-24 00:00:00+09:00,372.6000061035156,378.29998779296875,371.0,373.1000061035156,35936200,0.0,0.0
2025-09-25 00:00:00+09:00,373.29998779296875,381.8999938964844,370.0,381.8999938964844,35420000,0.0,0.0
2025-09-26 00:00:00+09:00,376.29998779296875,378.8999938964844,364.79998779296875,371.20001220703125,37377600,0.0,0.0
2025-09-29 00:00:00+09:00,372.79998779296875,374.70001220703125,360.3999938964844,361.0,23916600,0.0,0.0
2025-09-30 00:00:00+09:00,363.0,365.0,361.0,363.79998779296875,21439700,0.0,0.0
2025-10-01 00:00:00+09:00,362.1000061035156,363.0,354.79998779296875,355.20001220703125,22189500,0.0,0.0
2025-10-02 00:00:00+09:00,352.20001220703125,353.5,345.70001220703125,347.3999938964844,25253100,0.0,0.0
2025-10-03 00:00:00+09:00,351.0,360.29998779296875,350.6000061035156,359.5,22786500,0.0,0.0
2025-10-06 00:00:00+09:00,372.1000061035156,380.70001220703125,369.79998779296875,372.79998779296875,47737900,0.0,0.0
2025-10-07 00:00:00+09:00,375.0,393.0,375.0,384.6000061035156,47558700,0.0,0.0
2025-10-08 00:00:00+09:00,384.5,385.5,374.79998779296875,375.20001220703125,30833700,0.0,0.0
2025-10-09 00:00:00+09:00,372.0,373.79998779296875,366.3999938964844,372.1000061035156,24622800,0.0,0.0
2025-10-10 00:00:00+09:00,367.0,368.0,356.79998779296875,358.1000061035156,25345800,0.0,0.0
2025-10-14 00:00:00+09:00,349.5,358.20001220703125,343.1000061035156,345.29998779296875,37509500,0.0,0.0
2025-10-15 00:00:00+09:00,349.3999938964844,351.5,343.29998779296875,346.79998779296875,22771000,0.0,0.0
2025-10-16 00:00:00+09:00,353.0,356.20001220703125,351.29998779296875,353.0,24333000,0.0,0.0
2025-10-17 00:00:00+09:00,351.29998779296875,354.5,348.5,351.70001220703125,22248600,0.0,0.0
2025-10-20 00:00:00+09:00,356.20001220703125,366.5,355.5,365.3999938964844,29691600,0.0,0.0
2025-10-21 00:00:00+09:00,373.29998779296875,376.0,363.5,365.29998779296875,20374700,0.0,0.0
2025-10-22 00:00:00+09:00,370.1000061035156,380.6000061035156,369.3999938964844,377.70001220703125,41321900,0.0,0.0
2025-10-23 00:00:00+09:00,373.79998779296875,377.70001220703125,370.79998779296875,377.6000061035156,17673900,0.0,0.0
2025-10-24 00:00:00+09:00,378.0,379.0,372.5,375.79998779296875,17291000,0.0,0.0
2025-10-27 00:00:00+09:00,382.0,387.5,381.0,386.6000061035156,26415300,0.0,0.0
2025-10-28 00:00:00+09:00,383.70001220703125,383.79998779296875,373.29998779296875,374.8999938964844,22366400,0.0,0.0
2025-10-29 00:00:00+09:00,375.0,375.70001220703125,367.5,367.70001220703125,17341000,0.0,0.0
2025-10-30 00:00:00+09:00,366.5,373.0,364.29998779296875,368.70001220703125,64549300,0.0,0.0
2025-10-31 00:00:00+09:00,361.29998779296875,362.79998779296875,339.3999938964844,353.5,64364400,0.0,0.0
2025-11-04 00:00:00+09:00,360.0,360.5,352.29998779296875,352.29998779296875,33934700,0.0,0.0
2025-11-05 00:00:00+09:00,352.79998779296875,353.29998779296875,339.5,342.6000061035156,39463700,0.0,0.0
2025-11-06 00:00:00+09:00,346.1000061035156,356.1000061035156,336.8999938964844,336.8999938964844,45691500,0.0,0.0
2025-11-07 00:00:00+09:00,349.20001220703125,363.5,345.79998779296875,351.5,50614500,0.0,0.0
2025-11-10 00:00:00+09:00,358.0,360.6000061035156,347.70001220703125,358.8999938964844,33373400,0.0,0.0
2025-11-11 00:00:00+09:00,357.5,362.6000061035156,354.70001220703125,362.6000061035156,22082100,0.0,0.0
2025-11-12 00:00:00+09:00,364.0,369.79998779296875,361.0,363.8999938964844,22164200,0.0,0.0
2025-11-13 00:00:00+09:00,366.6000061035156,375.29998779296875,365.0,374.20001220703125,34684600,0.0,0.0
2025-11-14 00:00:00+09:00,370.29998779296875,386.20001220703125,369.6000061035156,383.79998779296875,40370500,0.0,0.0
2025-11-17 00:00:00+09:00,375.0,377.8999938964844,360.6000061035156,365.1000061035156,40447200,0.0,0.0
2025-11-18 00:00:00+09:00,362.5,366.5,351.29998779296875,351.29998779296875,31115900,0.0,0.0
2025-11-19 00:00:00+09:00,352.0,356.0,346.70001220703125,350.70001220703125,26925800,0.0,0.0
2025-11-20 00:00:00+09:00,357.29998779296875,358.6000061035156,351.29998779296875,356.6000061035156,18145500,0.0,0.0
2025-11-21 00:00:00+09:00,353.0,364.70001220703125,352.29998779296875,363.5,42653100,0.0,0.0
2025-11-25 00:00:00+09:00,369.5,374.3999938964844,365.5,368.0,26475800,0.0,0.0
2025-11-26 00:00:00+09:00,371.8999938964844,382.5,367.20001220703125,382.1000061035156,36524000,0.0,0.0
2025-11-27 00:00:00+09:00,379.0,382.79998779296875,374.29998779296875,379.20001220703125,22913600,0.0,0.0
2025-11-28 00:00:00+09:00,380.79998779296875,388.5,379.29998779296875,384.20001220703125,29842100,0.0,0.0
2025-12-01 00:00:00+09:00,381.29998779296875,383.0,374.20001220703125,375.0,19030700,0.0,0.0
2025-12-02 00:00:00+09:00,371.1000061035156,375.20001220703125,369.3999938964844,369.3999938964844,16085200,0.0,0.0
2025-12-03 00:00:00+09:00,369.0,374.79998779296875,362.1000061035156,362.3999938964844,20244000,0.0,0.0
2025-12-04 00:00:00+09:00,362.0,377.79998779296875,361.3999938964844,377.79998779296875,31297300,0.0,0.0
2025-12-05 00:00:00+09:00,372.5,377.79998779296875,366.0,370.6000061035156,34025900,0.0,0.0
2025-12-08 00:00:00+09:00,375.79998779296875,383.0,372.5,382.0,41091700,0.0,0.0
2025-12-09 00:00:00+09:00,379.5,394.0,379.0,393.8999938964844,42597700,0.0,0.0
2025-12-10 00:00:00+09:00,387.29998779296875,399.6000061035156,385.79998779296875,388.3999938964844,37548000,0.0,0.0
2025-12-11 00:00:00+09:00,394.8999938964844,398.20001220703125,386.79998779296875,390.8999938964844,27414900,0.0,0.0
2025-12-12 00:00:00+09:00,397.6000061035156,404.20001220703125,396.20001220703125,400.8999938964844,38218300,0.0,0.0
2025-12-15 00:00:00+09:00,401.20001220703125,414.70001220703125,401.20001220703125,411.3999938964844,33460900,0.0,0.0
2025-12-16 00:00:00+09:00,408.8999938964844,412.70001220703125,402.8999938964844,404.79998779296875,20573700,0.0,0.0
2025-12-17 00:00:00+09:00,402.0,403.5,392.1000061035156,403.3999938964844,17193900,0.0,0.0
2025-12-18 00:00:00+09:00,404.0,405.8999938964844,391.8999938964844,396.29998779296875,20949000,0.0,0.0
2025-12-19 00:00:00+09:00,400.0,402.5,395.1000061035156,398.0,23237400,0.0,0.0
