Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-08-25 00:00:00+09:00,781.7000122070312,787.9000244140625,736.0,746.0999755859375,92622100,0.0,0.0
2025-08-26 00:00:00+09:00,748.2999877929688,755.9000244140625,686.2999877929688,705.2000122070312,136614700,0.0,0.0
2025-08-27 00:00:00+09:00,705.2000122070312,735.2999877929688,703.5,730.0999755859375,94320700,0.0,0.0
2025-08-28 00:00:00+09:00,735.4000244140625,752.0,727.9000244140625,748.9000244140625,96001900,0.0,0.0
2025-08-29 00:00:00+09:00,744.0,757.4000244140625,721.2999877929688,755.0999755859375,106599500,0.0,0.0
2025-09-01 00:00:00+09:00,759.7999877929688,775.5,745.5,760.7000122070312,112022000,0.0,0.0
2025-09-02 00:00:00+09:00,770.0,780.7000122070312,764.0999755859375,770.2000122070312,92880800,0.0,0.0
2025-09-03 00:00:00+09:00,773.7000122070312,776.5,700.2000122070312,716.4000244140625,142470800,0.0,0.0
2025-09-04 00:00:00+09:00,728.0,749.0,708.0,738.5,112682200,0.0,0.0
2025-09-05 00:00:00+09:00,740.0,748.5,728.0,731.2000122070312,68703100,0.0,0.0
2025-09-08 00:00:00+09:00,735.9000244140625,766.9000244140625,734.4000244140625,761.5,83312200,0.0,0.0
2025-09-09 00:00:00+09:00,767.0,769.0,741.2999877929688,754.2000122070312,96907500,0.0,0.0
2025-09-10 00:00:00+09:00,755.0,768.9000244140625,747.2999877929688,750.0,78511400,0.0,0.0
2025-09-11 00:00:00+09:00,747.0,761.2999877929688,745.2000122070312,759.9000244140625,66637300,0.0,0.0
2025-09-12 00:00:00+09:00,760.0,775.5999755859375,749.0,749.5,76666100,0.0,0.0
2025-09-16 00:00:00+09:00,751.7999877929688,770.0,739.0,739.0,82439200,0.0,0.0
2025-09-17 00:00:00+09:00,725.0,725.0,704.5999755859375,707.0,68928200,0.0,0.0
2025-09-18 00:00:00+09:00,715.5,715.5,651.5,652.7000122070312,149398100,0.0,0.0
2025-09-19 00:00:00+09:00,645.0,699.0,635.0,685.5999755859375,167228900,0.0,0.0
2025-09-22 00:00:00+09:00,692.4000244140625,694.4000244140625,658.0,659.9000244140625,92079400,0.0,0.0
2025-09-24 00:00:00+09:00,655.0,658.7000122070312,624.9000244140625,627.7999877929688,79136800,0.0,0.0
2025-09-25 00:00:00+09:00,633.2999877929688,663.7000122070312,619.0999755859375,660.7000122070312,111458700,0.0,0.0
2025-09-26 00:00:00+09:00,660.7000122070312,690.9000244140625,653.0,679.5999755859375,110126000,0.0,0.0
2025-09-29 00:00:00+09:00,674.4000244140625,692.0,664.5999755859375,682.2000122070312,80040500,0.0,0.0
2025-09-30 00:00:00+09:00,681.5999755859375,704.5,655.0,694.2000122070312,99593300,0.0,0.0
2025-10-01 00:00:00+09:00,693.5,713.0999755859375,678.7999877929688,698.0,93242500,0.0,0.0
2025-10-02 00:00:00+09:00,690.0,692.5,632.0999755859375,643.0999755859375,114244600,0.0,0.0
2025-10-03 00:00:00+09:00,639.7999877929688,707.5999755859375,636.0,697.5,130111600,0.0,0.0
2025-10-06 00:00:00+09:00,737.5,742.5999755859375,718.0999755859375,723.5999755859375,95737200,0.0,0.0
2025-10-07 00:00:00+09:00,734.5999755859375,767.7000122070312,722.5999755859375,743.7000122070312,133583800,0.0,0.0
2025-10-08 00:00:00+09:00,750.0,771.0,746.4000244140625,759.0,106376200,0.0,0.0
2025-10-09 00:00:00+09:00,780.0,810.7999877929688,770.2000122070312,796.5,134785600,0.0,0.0
2025-10-10 00:00:00+09:00,785.0,797.0,761.0999755859375,763.5,90333900,0.0,0.0
