Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-08-25 00:00:00+09:00,4236.447376289606,4236.447376289606,4155.686670834331,4161.6689453125,8081900,0.0,0.0
2025-08-26 00:00:00+09:00,4135.74579334259,4143.722159385681,4073.9289565086365,4083.8994140625,13435900,0.0,0.0
2025-08-27 00:00:00+09:00,4063.958523386014,4103.840353841225,4049.00283696531,4084.896484375,8899900,0.0,0.0
2025-08-28 00:00:00+09:00,4056.979353116326,4134.748925380536,4049.002986730253,4130.7607421875,13136800,0.0,0.0
2025-08-29 00:00:00+09:00,4090.878658880476,4102.843207724387,4049.0027379267885,4070.937744140625,11325300,0.0,0.0
2025-09-01 00:00:00+09:00,4048.0058792899777,4079.9113443484207,3989.180178088473,4009.12109375,7676500,0.0,0.0
2025-09-02 00:00:00+09:00,4014.106150446095,4040.029339693884,3968.2420463923145,4002.1416015625,8262500,0.0,0.0
2025-09-03 00:00:00+09:00,3998.1535620056,4062.961537449581,3962.259914067395,3978.212646484375,10706000,0.0,0.0
2025-09-04 00:00:00+09:00,4048.0057439955085,4117.7989464781895,4024.0766460014465,4092.872802734375,10152900,0.0,0.0
2025-09-05 00:00:00+09:00,4107.828413291178,4129.7634193815675,4019.0913431982376,4079.9111328125,11283900,0.0,0.0
2025-09-08 00:00:00+09:00,4144.719411700451,4242.429900597888,4119.793266573554,4171.6396484375,12784700,0.0,0.0
2025-09-09 00:00:00+09:00,4241.432685502876,4266.358829634886,4188.5892599430135,4204.5419921875,11371800,0.0,0.0
2025-09-10 00:00:00+09:00,4202.547884335353,4302.2524604761675,4191.580380959863,4263.36767578125,11069400,0.0,0.0
2025-09-11 00:00:00+09:00,4197.562628525264,4256.388328069917,4185.598079465335,4242.4296875,10522700,0.0,0.0
2025-09-12 00:00:00+09:00,4369.05427828249,4370.051323987255,4245.420610891566,4273.337890625,15107400,0.0,0.0
2025-09-16 00:00:00+09:00,4273.338249692756,4279.320524424011,4197.562769763534,4208.5302734375,15476700,0.0,0.0
2025-09-17 00:00:00+09:00,4221.491534551134,4301.255191321113,4190.583117552767,4254.39404296875,11898000,0.0,0.0
2025-09-18 00:00:00+09:00,4287.29672387844,4436.853586339316,4240.435573640699,4419.90380859375,16890600,0.0,0.0
2025-09-19 00:00:00+09:00,4432.865587166961,4463.774006690617,4278.323489548679,4308.23486328125,22209700,0.0,0.0
2025-09-22 00:00:00+09:00,4188.052635029982,4284.78116329315,4182.306477409755,4204.33349609375,12998042,0.0,0.0
2025-09-24 00:00:00+09:00,4070.2546090743913,4151.659399415868,4036.734789059013,4139.20947265625,20918860,0.0,0.0
2025-09-25 00:00:00+09:00,4205.2910185494475,4384.382433801056,4172.729297113684,4271.373046875,21348824,0.0,0.0
2025-09-26 00:00:00+09:00,4337.454768095141,4347.989471751404,4199.5450350699775,4218.69921875,22943128,0.0,0.0
2025-09-29 00:00:00+09:00,4230.0,4346.0,4213.0,4268.0,19566400,12.5,0.0
2025-09-30 00:00:00+09:00,4300.0,4334.0,4208.0,4259.0,16105800,0.0,0.0
2025-10-01 00:00:00+09:00,4329.0,4330.0,4182.0,4215.0,14775100,0.0,0.0
2025-10-02 00:00:00+09:00,4205.0,4229.0,4087.0,4112.0,15185300,0.0,0.0
2025-10-03 00:00:00+09:00,4158.0,4244.0,4140.0,4206.0,9277300,0.0,0.0
2025-10-06 00:00:00+09:00,4447.0,4492.0,4354.0,4492.0,21132700,0.0,0.0
2025-10-07 00:00:00+09:00,4506.0,4530.0,4458.0,4497.0,14524300,0.0,0.0
2025-10-08 00:00:00+09:00,4550.0,4640.0,4518.0,4545.0,15576000,0.0,0.0
2025-10-09 00:00:00+09:00,4611.0,4648.0,4572.0,4648.0,13895100,0.0,0.0
2025-10-10 00:00:00+09:00,4600.0,4630.0,4444.0,4461.0,19035600,0.0,0.0
2025-10-14 00:00:00+09:00,4397.0,4417.0,4272.0,4310.0,19053400,0.0,0.0
2025-10-15 00:00:00+09:00,4339.0,4357.0,4312.0,4342.0,11537300,0.0,0.0
2025-10-16 00:00:00+09:00,4377.0,4384.0,4293.0,4321.0,10508900,0.0,0.0
2025-10-17 00:00:00+09:00,4301.0,4379.0,4283.0,4300.0,11461600,0.0,0.0
2025-10-20 00:00:00+09:00,4354.0,4423.0,4319.0,4420.0,9863400,0.0,0.0
2025-10-21 00:00:00+09:00,4400.0,4436.0,4375.0,4418.0,11129800,0.0,0.0
2025-10-22 00:00:00+09:00,4405.0,4447.0,4383.0,4400.0,8117500,0.0,0.0
2025-10-23 00:00:00+09:00,4356.0,4401.0,4330.0,4389.0,10770500,0.0,0.0
2025-10-24 00:00:00+09:00,4389.0,4412.0,4343.0,4377.0,7675900,0.0,0.0
2025-10-27 00:00:00+09:00,4424.0,4458.0,4396.0,4402.0,10964500,0.0,0.0
2025-10-28 00:00:00+09:00,4402.0,4405.0,4351.0,4375.0,8515800,0.0,0.0
2025-10-29 00:00:00+09:00,4392.0,4392.0,4293.0,4315.0,9830300,0.0,0.0
2025-10-30 00:00:00+09:00,4283.0,4289.0,4216.0,4232.0,20628100,0.0,0.0
2025-10-31 00:00:00+09:00,4350.0,4435.0,4293.0,4332.0,16334500,0.0,0.0
2025-11-04 00:00:00+09:00,4410.0,4410.0,4287.0,4295.0,14034600,0.0,0.0
2025-11-05 00:00:00+09:00,4307.0,4347.0,4187.0,4244.0,15647000,0.0,0.0
2025-11-06 00:00:00+09:00,4314.0,4383.0,4288.0,4350.0,13588900,0.0,0.0
2025-11-07 00:00:00+09:00,4300.0,4336.0,4192.0,4259.0,13062400,0.0,0.0
2025-11-10 00:00:00+09:00,4320.0,4323.0,4235.0,4284.0,10442600,0.0,0.0
2025-11-11 00:00:00+09:00,4354.0,4569.0,4283.0,4520.0,30172000,0.0,0.0
2025-11-12 00:00:00+09:00,4644.0,4713.0,4603.0,4686.0,21405000,0.0,0.0
2025-11-13 00:00:00+09:00,4650.0,4776.0,4645.0,4669.0,13979200,0.0,0.0
2025-11-14 00:00:00+09:00,4599.0,4725.0,4591.0,4700.0,13383800,0.0,0.0
2025-11-17 00:00:00+09:00,4560.0,4619.0,4504.0,4548.0,15228300,0.0,0.0
2025-11-18 00:00:00+09:00,4560.0,4560.0,4408.0,4409.0,12530700,0.0,0.0
2025-11-19 00:00:00+09:00,4377.0,4427.0,4330.0,4332.0,13170800,0.0,0.0
2025-11-20 00:00:00+09:00,4572.0,4583.0,4443.0,4461.0,13478300,0.0,0.0
2025-11-21 00:00:00+09:00,4427.0,4560.0,4410.0,4507.0,24795200,0.0,0.0
2025-11-25 00:00:00+09:00,4462.0,4480.0,4382.0,4388.0,20718200,0.0,0.0
2025-11-26 00:00:00+09:00,4450.0,4538.0,4436.0,4525.0,11471500,0.0,0.0
2025-11-27 00:00:00+09:00,4586.0,4598.0,4550.0,4583.0,9027700,0.0,0.0
2025-11-28 00:00:00+09:00,4571.0,4606.0,4552.0,4575.0,9647000,0.0,0.0
2025-12-01 00:00:00+09:00,4505.0,4524.0,4403.0,4414.0,9494800,0.0,0.0
2025-12-02 00:00:00+09:00,4440.0,4463.0,4407.0,4442.0,9620200,0.0,0.0
2025-12-03 00:00:00+09:00,4442.0,4460.0,4375.0,4388.0,11108400,0.0,0.0
2025-12-04 00:00:00+09:00,4400.0,4442.0,4398.0,4418.0,9023800,0.0,0.0
2025-12-05 00:00:00+09:00,4316.0,4350.0,4306.0,4332.0,11284700,0.0,0.0
2025-12-08 00:00:00+09:00,4285.0,4310.0,4266.0,4300.0,8999000,0.0,0.0
2025-12-09 00:00:00+09:00,4321.0,4364.0,4280.0,4306.0,10206500,0.0,0.0
2025-12-10 00:00:00+09:00,4326.0,4349.0,4171.0,4182.0,14168200,0.0,0.0
2025-12-11 00:00:00+09:00,4174.0,4189.0,4100.0,4100.0,14885000,0.0,0.0
2025-12-12 00:00:00+09:00,4100.0,4214.0,4100.0,4181.0,18320400,0.0,0.0
2025-12-15 00:00:00+09:00,4142.0,4200.0,4125.0,4139.0,7929100,0.0,0.0
2025-12-16 00:00:00+09:00,4203.0,4204.0,4062.0,4071.0,13090100,0.0,0.0
2025-12-17 00:00:00+09:00,4019.0,4060.0,3977.0,4039.0,13727600,0.0,0.0
2025-12-18 00:00:00+09:00,4005.0,4070.0,4005.0,4056.0,12877200,0.0,0.0
2025-12-19 00:00:00+09:00,4047.0,4051.0,3969.0,3994.0,20303000,0.0,0.0
2025-12-22 00:00:00+09:00,4013.0,4020.0,3950.0,3960.0,12472900,0.0,0.0
2025-12-23 00:00:00+09:00,4020.0,4086.0,4000.0,4069.0,10782500,0.0,0.0
2025-12-24 00:00:00+09:00,4030.0,4039.0,3986.0,3990.0,10050700,0.0,0.0
2025-12-25 00:00:00+09:00,4041.0,4042.0,4003.0,4039.0,3991100,0.0,0.0
2025-12-26 00:00:00+09:00,4065.0,4080.0,4027.0,4045.0,6004900,0.0,0.0
2025-12-29 00:00:00+09:00,4041.0,4056.0,4018.0,4029.0,7097100,0.0,0.0
2025-12-30 00:00:00+09:00,4026.0,4060.0,4015.0,4024.0,7459900,0.0,0.0
2026-01-05 00:00:00+09:00,4043.0,4113.0,4036.0,4079.0,13062000,0.0,0.0
2026-01-06 00:00:00+09:00,4062.0,4124.0,4047.0,4111.0,14134700,0.0,0.0
2026-01-07 00:00:00+09:00,4045.0,4052.0,3948.0,3976.0,24382400,0.0,0.0
2026-01-08 00:00:00+09:00,3970.0,3974.0,3908.0,3930.0,16921400,0.0,0.0
2026-01-09 00:00:00+09:00,3860.0,3921.0,3855.0,3876.0,20179800,0.0,0.0
2026-01-13 00:00:00+09:00,3828.0,3883.0,3805.0,3835.0,28446400,0.0,0.0
2026-01-14 00:00:00+09:00,3905.0,3906.0,3830.0,3848.0,23065400,0.0,0.0
2026-01-15 00:00:00+09:00,3905.0,3958.0,3880.0,3904.0,19963800,0.0,0.0
2026-01-16 00:00:00+09:00,3870.0,3872.0,3825.0,3852.0,18315800,0.0,0.0
2026-01-19 00:00:00+09:00,3783.0,3814.0,3758.0,3780.0,13754500,0.0,0.0
2026-01-20 00:00:00+09:00,3770.0,3785.0,3736.0,3736.0,13896800,0.0,0.0
2026-01-21 00:00:00+09:00,3706.0,3775.0,3660.0,3701.0,18278100,0.0,0.0
2026-01-22 00:00:00+09:00,3704.0,3713.0,3638.0,3656.0,11526800,0.0,0.0
