Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-08-25 00:00:00+09:00,3870.4761796088933,3880.4645052336905,3765.5987605485234,3846.75390625,50476400,0.0,0.0
2025-08-26 00:00:00+09:00,3828.0259516766296,3855.4938482640027,3741.876639652596,3811.794921875,41412400,0.0,0.0
2025-08-27 00:00:00+09:00,3869.2276277545207,3889.2042789465413,3785.5754008879335,3849.2509765625,34261600,0.0,0.0
2025-08-28 00:00:00+09:00,3840.5113691885017,4006.5672898978873,3830.523043130794,3972.856689453125,68434000,0.0,0.0
2025-08-29 00:00:00+09:00,3972.8565773861096,4088.970864531587,3931.6547335602954,4052.76318359375,46475200,0.0,0.0
2025-09-01 00:00:00+09:00,3939.146116583864,3951.631524243401,3779.332898541793,3857.990966796875,50779600,0.0,0.0
2025-09-02 00:00:00+09:00,3867.9791261353016,3879.2159925443457,3783.0783577114153,3840.51123046875,30106800,0.0,0.0
2025-09-03 00:00:00+09:00,3750.6164720020806,3778.0843689341864,3622.01677272904,3638.247802734375,45760400,0.0,0.0
2025-09-04 00:00:00+09:00,3720.6514178730454,3890.4529590914126,3711.9116326632766,3872.973388671875,51686800,0.0,0.0
2025-09-05 00:00:00+09:00,3952.879962150348,3956.625584350743,3825.528807336913,3880.464599609375,38680800,0.0,0.0
2025-09-08 00:00:00+09:00,3907.9323789714977,4031.5379078910437,3874.221780175258,3961.61962890625,44700800,0.0,0.0
2025-09-09 00:00:00+09:00,3902.938249234195,3944.140092556245,3783.0783413882314,3789.321044921875,40944400,0.0,0.0
2025-09-10 00:00:00+09:00,3877.9674294211645,4065.24853515625,3866.7305630770593,4065.24853515625,71048400,0.0,0.0
2025-09-11 00:00:00+09:00,4195.096909033789,4502.237932730906,4195.096909033789,4471.0244140625,119045600,0.0,0.0
2025-09-12 00:00:00+09:00,4532.203035004114,4574.653421557871,4367.395651913055,4552.1796875,91046400,0.0,0.0
